spp,x,G,N,time,ext
Species16,5.065365630143368,115.68084022728519,6.674056873822973e8,36704.38261603834,Extant
Species16,5.05782699599023,115.87439505150323,6.673266608805085e8,36934.22468130889,Extant
Species16,5.064075867423591,115.92346326775697,6.670622505997773e8,37004.509481394176,Extant
Species16,5.054729241281074,115.90549022615292,6.671487585681767e8,37149.04272997612,Extant
Species16,5.04661166602519,115.83941882271237,6.67376604574789e8,37332.898889105665,Extant
Species16,5.043285627493515,115.89472799716754,6.67009025517029e8,37509.07676628178,Extant
Species16,5.039414812084547,115.91278604363997,6.670430332772202e8,37605.44372749703,Extant
Species16,5.033593430030495,115.99982634720759,6.668399288943763e8,37836.77992301577,Extant
Species16,5.024874475129985,115.92291344341037,6.670571959852471e8,38058.05984791053,Extant
Species16,5.023197196856095,115.93745324371292,6.670078797375687e8,38238.64717637474,Extant
Species16,5.026672839092331,115.86060831876698,6.674300172027858e8,38450.907070832356,Extant
Species16,5.0160097238117825,115.75464663767562,6.676161378953875e8,38675.5876735355,Extant
Species16,5.008536827030033,115.61596269936982,6.683239412281896e8,38903.6975945957,Extant
Species16,5.018276313387617,115.27978206069982,6.689972846695619e8,39128.317244533806,Extant
Species16,5.026567700709424,115.21248711419592,6.694028053916981e8,39357.01232288459,Extant
Species16,5.023511466472027,115.08368955295956,6.69488088139955e8,39583.26344999068,Extant
Species16,5.029766647774356,114.97718804076786,6.698214802422085e8,39796.2908343553,Extant
Species16,5.0316464643331065,114.91687973944272,6.701790859625664e8,39858.70316851342,Extant
Species16,5.03177678116376,114.78701681604588,6.704899875621091e8,39979.6772902413,Extant
Species16,5.02618001187565,114.62075251115822,6.709223089519184e8,40206.85973574647,Extant
Species16,5.019471244908285,114.59772716896668,6.709691081464995e8,40429.00907430556,Extant
Species16,5.02253362949263,114.6131410161861,6.709532320212225e8,40654.203142241255,Extant
Species16,5.02355980113587,114.50047141838571,6.713721847483958e8,40880.90964565084,Extant
Species16,5.028618344207438,114.4267182628582,6.717011823478358e8,41107.49446093649,Extant
Species16,5.037926344033177,114.45512228549033,6.713322120137358e8,41334.37430431322,Extant
Species16,5.031129282053988,114.40831952732114,6.715710529753239e8,41559.57419792591,Extant
Species16,5.029707330029058,114.33359180249515,6.719779296242313e8,41785.56617304485,Extant
Species16,5.036764770816368,114.08383752232952,6.726851889814289e8,42011.91993803534,Extant
Species16,5.040648987694615,113.91257297935225,6.730792860174265e8,42239.25439618998,Extant
Species16,5.046190654477738,113.91506682350898,6.731107201219083e8,42466.62599900172,Extant
Species16,5.04147244148987,113.73315867299273,6.7349691617178e8,42692.54221210853,Extant
Species16,5.035490155273474,113.66281688810301,6.737595684709125e8,42920.055369983456,Extant
Species16,5.0317354963962275,113.65010175174409,6.739685187621344e8,43147.20695177726,Extant
Species16,5.0220838475827945,113.48730756972964,6.743822829435476e8,43373.3715412406,Extant
Species16,5.027116515441137,113.39600275094469,6.744249005186979e8,43599.292400884864,Extant
Species16,5.027537732181928,113.33193256909816,6.74555335149038e8,43828.24843824665,Extant
Species16,5.02418592098366,113.3211495671142,6.747909603602104e8,44055.67248339898,Extant
Species16,5.022093130930927,113.46405411693165,6.74640002085796e8,44282.5914584165,Extant
Species16,5.026815470298369,113.51917231331673,6.743213698563498e8,44509.37232710274,Extant
Species16,5.029922585519939,113.4415454854537,6.746964681564758e8,44737.92011205178,Extant
Species16,5.0191798370202365,113.1721283639313,6.75220414158894e8,44964.50866252206,Extant
Species16,5.017383877322677,113.42967961972444,6.743977440019116e8,45191.29129033822,Extant
Species16,5.014799135442987,113.22814889609741,6.750388559596269e8,45417.01101608109,Extant
Species16,5.014828069110436,113.0987491277101,6.756109630509427e8,45643.57768076677,Extant
Species16,5.020770513784894,113.0234913890284,6.757290039767965e8,45873.52834604889,Extant
Species16,5.018027095000942,112.93167059415346,6.75952387946725e8,46100.689561595325,Extant
Species16,5.016453274389505,113.13484524900106,6.756019037298268e8,46329.780149433864,Extant
Species16,5.0131582302178,113.05888515970011,6.758857601584485e8,46557.83017657012,Extant
Species16,5.002311397686334,113.05452220967479,6.755228306941457e8,46781.77133588804,Extant
Species16,4.999751597444506,113.01688405367568,6.759443124391931e8,47010.8460992479,Extant
Species16,5.007003084857055,113.04195785753467,6.755682159632666e8,47238.04705205235,Extant
Species16,5.003034596008571,113.05693058128549,6.758404169893602e8,47465.938930150325,Extant
Species16,5.002204218895133,112.86462003681412,6.763713816519672e8,47693.41040000496,Extant
Species16,5.004020028946644,112.89715491233042,6.761278272758032e8,47922.01854360831,Extant
Species16,5.014815745006139,112.96423742394005,6.758078520011309e8,48151.68212944554,Extant
Species16,5.017904500565762,113.08495033336845,6.755680483057275e8,48379.25011907865,Extant
Species16,5.022833170325876,113.11374662987467,6.754459004814212e8,48609.83546553891,Extant
Species16,5.029486243541451,113.26373144657319,6.754536550648301e8,48838.29045959338,Extant
Species16,5.028440730508643,113.16749751057219,6.753182269335024e8,49066.40689293947,Extant
Species16,5.020770743298311,112.93775397261031,6.759766040415552e8,49297.32415352444,Extant
Species16,5.021145328932935,112.82341211040166,6.762532891413782e8,49526.04858863003,Extant
Species16,5.030489105820253,112.64308929768535,6.770209159629979e8,49753.523300471716,Extant
Species16,5.023986289808202,112.52244189088938,6.772631430935558e8,49876.20110527704,Extant
Species16,5.027772600894877,112.45581760599441,6.776292502892772e8,50014.57066020075,Extant
Species16,5.039733121159723,112.53411535611222,6.772646153610551e8,50241.87665386133,Extant
Species16,5.037478975845199,112.44592540408986,6.773560680465587e8,50425.654913209786,Extant
Species16,5.0399016028632575,112.47967731520396,6.775044741765114e8,50447.804292732,Extant
Species16,5.044462607245782,112.38435485099542,6.777688990219098e8,50541.337440402895,Extant
Species16,5.034363415715792,112.45952038688422,6.775414346903441e8,50770.017739039395,Extant
Species16,5.047686332276207,112.48647153464785,6.773629064818918e8,50887.09235067839,Extant
Species16,5.046116686730847,112.48900032738473,6.773611700476651e8,50905.99839031495,Extant
Species16,5.050478753720011,112.64897122632209,6.771621321651345e8,51105.745909389516,Extant
Species16,5.047055074083315,112.64273857392712,6.769461689059554e8,51327.556554180126,Extant
Species16,5.036521208468897,112.42976601691514,6.775321117799734e8,51549.30078381448,Extant
Species16,5.036648038468155,112.35406385177447,6.7803579396493e8,51773.35718248504,Extant
Species16,5.037221045806268,112.34208708016655,6.77711344209157e8,51996.543491253804,Extant
Species16,5.024387210129752,112.48378500515743,6.773801909239303e8,52218.6822505157,Extant
Species16,5.025530176775659,112.45905155116026,6.775123739014206e8,52439.728348886856,Extant
Species16,5.033108216023565,112.28426107658022,6.77813227553673e8,52659.77106632935,Extant
Species16,5.032986374126481,112.36093167076555,6.775504848622441e8,52884.4702407779,Extant
Species16,5.0385243342817905,112.50770002773423,6.77217597637022e8,53109.66332707384,Extant
Species16,5.03661460185538,112.56048628869476,6.770382799310845e8,53332.078177257965,Extant
Species16,5.052114429567657,112.89219670165257,6.761199867858284e8,53556.87109843966,Extant
Species16,5.048439756709874,112.88775971357161,6.762089754790456e8,53782.36319307617,Extant
Species16,5.051204666348567,112.74223983952906,6.764902275647151e8,54005.38288094364,Extant
Species16,5.046622109475825,112.86803184290244,6.762780317376842e8,54232.60981596874,Extant
Species16,5.047750054356238,112.80175420776173,6.762917304907691e8,54458.75663696106,Extant
Species16,5.047697784272257,112.78848556319383,6.766250728842536e8,54678.944959335204,Extant
Species16,5.042760158336572,112.81321382407717,6.764496564991292e8,54904.15282667436,Extant
Species16,5.044334639875576,112.73796216788901,6.766407551850746e8,55130.030281496496,Extant
Species16,5.038625464671242,112.8195172038157,6.762690858740474e8,55352.48966120943,Extant
Species16,5.031696390145648,112.84662231836408,6.761584626718178e8,55578.034449371706,Extant
Species16,5.028717093092111,112.77916359284256,6.764625152723244e8,55799.275979683465,Extant
Species16,5.034878724859535,112.71667409101865,6.766781131030811e8,56022.757461547284,Extant
Species16,5.030353589062662,112.6841324040125,6.768074934123291e8,56243.851043966824,Extant
Species16,5.047587584052263,112.65217292577633,6.767529031075513e8,56468.1155246745,Extant
Species16,5.053356872165225,112.68160350162192,6.768254742900896e8,56691.19516651918,Extant
Species16,5.043777742946737,112.38154503892888,6.77851943046191e8,56916.130489535935,Extant
Species16,5.049623709818528,112.38982775890777,6.777681116214349e8,57136.980095393286,Extant
Species16,5.045564445483926,112.4298340820945,6.772792488613886e8,57360.54482734465,Extant
Species16,5.042618913341342,112.5153509448924,6.773695862233802e8,57583.85178366813,Extant
Species16,5.047472309441937,112.6429711068955,6.766346396919165e8,57807.29921861961,Extant
Species16,5.040370925837624,112.78087572549136,6.763116333360984e8,58030.677728558454,Extant
Species16,5.038268382540698,112.68028128761414,6.76798083706622e8,58254.08582874424,Extant
Species16,5.034559181145995,112.79438990633058,6.765230803978179e8,58478.6507087075,Extant
Species16,5.031351604302557,112.82660373140496,6.762600923338531e8,58703.45848504053,Extant
Species16,5.020315937670204,112.97021452407897,6.758032813769168e8,58929.78113902447,Extant
Species16,5.017403048516464,112.97613866005958,6.757662203486421e8,59153.271592368816,Extant
Species16,5.019632922311419,113.13962218306732,6.754079201375684e8,59379.02385215388,Extant
Species16,5.016145750029986,113.07272734458994,6.760137837087977e8,59605.27934270627,Extant
Species16,5.018395888537473,112.90144331452295,6.761532503176601e8,59827.30541141274,Extant
Species16,5.022380081424232,112.94465244264303,6.760849709282333e8,60053.34347930413,Extant
Species16,5.022199884202587,113.0314070106743,6.755348769281534e8,60274.469326419814,Extant
Species16,5.027872640697987,113.08335482953663,6.75494369528045e8,60497.215608445156,Extant
Species16,5.032788174219894,113.03555386402046,6.756984016762618e8,60721.511123012766,Extant
Species16,5.031069899362027,113.0048657704582,6.760073319716948e8,60946.780340846155,Extant
Species16,5.030042986951334,112.89680225530434,6.760138242493354e8,61172.92924239415,Extant
Species16,5.023589636728444,112.85791640419335,6.762137172948552e8,61396.91124564182,Extant
Species16,5.033421994245007,113.00500465175858,6.757399723276623e8,61618.22350806022,Extant
Species16,5.036258113716123,113.17865286977468,6.753678785750868e8,61841.92329099381,Extant
Species16,5.035691815427452,113.09273067840203,6.754365741050718e8,62069.36440499665,Extant
Species16,5.034649637212686,113.22970662866527,6.753816261571016e8,62295.24746773011,Extant
Species16,5.035644695268735,113.16320971394559,6.753110929327576e8,62520.0979936593,Extant
Species16,5.039160947959104,113.13542394149928,6.752608388560822e8,62747.190830136846,Extant
Species16,5.038711977023422,113.27130229554983,6.750065832553552e8,62975.748869871706,Extant
Species16,5.036003410085439,113.13216799614769,6.75303891298542e8,63201.249638585155,Extant
Species16,5.031183297785797,113.26163248355905,6.750824035329927e8,63430.25784589558,Extant
Species16,5.028685060815512,113.17422090311456,6.749569027967399e8,63656.88682388195,Extant
Species16,5.035396082556403,113.08432611702105,6.753883139210056e8,63881.373950759844,Extant
Species16,5.0426957849323815,113.24800978890765,6.751209725647343e8,64109.27085546006,Extant
Species16,5.051424264294889,113.2619012354584,6.749138978866204e8,64332.742796460276,Extant
Species16,5.050597584185279,113.30252441684684,6.74760479805477e8,64558.4580746185,Extant
Species16,5.050673089128603,113.46561486393887,6.740045816247544e8,64786.00930200207,Extant
Species16,5.049261570336691,113.6325986824597,6.738792057925103e8,65010.20633550527,Extant
Species16,5.050662933471273,113.51308913385138,6.746035150179912e8,65233.64313551563,Extant
Species16,5.050223292491346,113.247415661352,6.750997543451513e8,65459.36543204216,Extant
Species16,5.049976142924508,113.13782253312692,6.75299486284043e8,65684.49559252003,Extant
Species16,5.06613337708062,112.99657060997053,6.75927565526586e8,65911.55256361404,Extant
Species16,5.0633904658436455,112.98839933540029,6.75637906843407e8,66134.95716854215,Extant
Species16,5.064016838336956,112.94011857251355,6.758742910329833e8,66360.50549005985,Extant
Species16,5.056841343542907,112.91442417635457,6.762013538524134e8,66585.52623186988,Extant
Species16,5.07165661771533,112.84385986243493,6.762887609581431e8,66810.94271939175,Extant
Species16,5.073328695133813,113.14100050706443,6.750327633679405e8,67037.93884027792,Extant
Species16,5.085462518744137,113.06638754860867,6.756649282381306e8,67265.68903940108,Extant
Species16,5.085425142382755,113.06897321198167,6.755661542715827e8,67493.34381451232,Extant
Species16,5.094743633138947,112.95157498913117,6.757433294069659e8,67722.5078989274,Extant
Species16,5.10399077970579,112.91215143399151,6.760627836426494e8,67948.80505945245,Extant
Species16,5.109174316351432,112.98095813228387,6.757335299920555e8,68177.04165045741,Extant
Species16,5.113505031274841,113.03344063329243,6.75856277927661e8,68396.2921147509,Extant
Species16,5.116596215939684,113.08565159464369,6.756101049739165e8,68623.52849366183,Extant
Species16,5.11977338932399,113.19348020039826,6.751743029397535e8,68851.97558680849,Extant
Species16,5.1154279846620945,113.19616000896417,6.752317801587803e8,69080.82370450324,Extant
Species16,5.109739483657214,112.97492317008319,6.760956958209387e8,69307.0241883751,Extant
Species16,5.105020745031031,112.97125014187458,6.759880488501022e8,69535.88661217013,Extant
Species16,5.102906256271963,113.08960426829651,6.755327863690397e8,69761.97994511866,Extant
Species16,5.102746890358132,113.14700617847927,6.751326679480417e8,69988.40563331953,Extant
Species16,5.099809309465017,113.20222658815804,6.753103349939013e8,70215.48312592276,Extant
Species16,5.099357845696588,113.08312961008647,6.755283213667619e8,70441.56701659299,Extant
Species16,5.09480594765222,112.90363958410678,6.758824241419328e8,70668.33099486897,Extant
Species16,5.094349962478929,113.09830478068935,6.757337685067424e8,70895.76930940764,Extant
Species16,5.086162162936236,112.95827897169436,6.759802685522174e8,71120.97769568843,Extant
Species16,5.091207330640474,113.10691569687128,6.755663949223564e8,71347.95507148614,Extant
Species16,5.09441994710235,112.99796355503459,6.759826300191033e8,71576.36987235342,Extant
Species16,5.1040292106532466,112.92603079095065,6.762534970803893e8,71802.33815390336,Extant
Species16,5.10071506866024,112.96773090502408,6.757891227061332e8,72027.52669688608,Extant
Species16,5.094756449855695,113.05092080557797,6.753758774761326e8,72253.47315464541,Extant
Species16,5.094361490049551,113.14651589572085,6.755351935867009e8,72481.05042338827,Extant
Species16,5.0873537615328726,112.99773818566557,6.757892142730662e8,72702.47605703458,Extant
Species16,5.0867355585746,112.92629928855072,6.75983421901133e8,72922.1820636247,Extant
Species16,5.0888258558246084,112.9820400787675,6.757455016974862e8,73048.93674718826,Extant
Species16,5.1055150345361255,113.04504360407914,6.758532830453087e8,73236.55445312214,Extant
Species16,5.109946229207078,113.10534854395104,6.752581551138538e8,73459.65736312763,Extant
Species16,5.111245935911997,113.10311878003762,6.755797822709113e8,73680.30635776465,Extant
Species16,5.113880429044013,112.958805225493,6.761441650780782e8,73903.0128883255,Extant
Species16,5.115386164078999,112.9003410623583,6.761196253076285e8,74125.9519428125,Extant
Species16,5.120585593450194,112.8177423639478,6.763712782317344e8,74347.10308472849,Extant
Species16,5.126886210336548,112.64638320388481,6.771111495404344e8,74571.24980886265,Extant
Species16,5.125656661329584,112.72008294456113,6.766315214216462e8,74798.04525220045,Extant
Species16,5.128355949123854,112.68237790495701,6.768404937785594e8,75020.1556904889,Extant
Species16,5.12795597718644,112.67634652107617,6.767079441189077e8,75246.30542585053,Extant
Species16,5.134300979880354,112.55799289822771,6.771338033174541e8,75470.38098782866,Extant
Species16,5.133004145450428,112.571283475655,6.772281818003161e8,75688.97853116585,Extant
Species16,5.135075433951233,112.69451135308707,6.765657538793682e8,75910.05147090877,Extant
Species16,5.1425472397976,112.81455454420497,6.763247745346048e8,76131.6119434682,Extant
Species16,5.141123245646067,112.92857081866384,6.758265421544247e8,76354.92638761718,Extant
Species16,5.1361794765658235,113.09934266028957,6.757604951150451e8,76575.48901468111,Extant
Species16,5.135492118054264,112.99682402161069,6.760020991162174e8,76797.7771142129,Extant
Species16,5.142068955444353,112.78571187964185,6.764982221861726e8,77019.10659119886,Extant
Species16,5.141778894082845,112.64356158406352,6.769799101004608e8,77239.93508336994,Extant
Species16,5.1321958024095515,112.69843251665274,6.766334101222864e8,77464.67608507654,Extant
Species16,5.131611881510612,112.72306960222743,6.766388003902235e8,77687.71472277562,Extant
Species16,5.127320283579753,112.69163587768932,6.767001871171885e8,77911.95907197041,Extant
Species16,5.14543764350312,112.51333149180759,6.775572440587419e8,78133.20622768471,Extant
Species16,5.146235623603409,112.15009779099708,6.786088428651665e8,78355.56223569269,Extant
Species16,5.143533902579939,111.98963820434204,6.790879195451945e8,78578.88262115758,Extant
Species16,5.141336498910936,111.96714809805579,6.790200538083565e8,78802.64466340153,Extant
Species16,5.15060586366456,111.92883166190322,6.794762985766567e8,79027.08320844699,Extant
Species16,5.154482765295432,111.75653330683832,6.796768550404798e8,79250.70938696236,Extant
Species16,5.154340374509437,111.83238945392999,6.794608622829291e8,79477.44670613682,Extant
Species16,5.148833333253074,111.90403159112918,6.791498847815409e8,79699.21811560902,Extant
Species16,5.146852992663566,111.78482942717393,6.795375085202756e8,79924.16149372052,Extant
Species16,5.134060646603713,111.81778009240213,6.794953405588517e8,80145.59689242579,Extant
Species16,5.131607192385183,111.81024712858407,6.797239174017115e8,80367.20504005789,Extant
Species16,5.1419603357202455,111.93685565883605,6.78947215997468e8,80586.65190626305,Extant
Species16,5.130484024520966,111.90696145750324,6.791282833401543e8,80811.31373870492,Extant
Species16,5.142178690510108,111.90510212658847,6.793584764325634e8,81034.11756132232,Extant
Species16,5.149723587737931,111.841470710838,6.792981324286861e8,81256.71310083933,Extant
Species16,5.14165548357418,111.98993293677759,6.790457345794666e8,81481.58310302599,Extant
Species16,5.1362420217380285,112.08828430237239,6.786163827620301e8,81705.54811755072,Extant
Species16,5.1524282834577475,112.17812587776994,6.784939001695867e8,81928.86067993831,Extant
Species16,5.154246680739742,112.09795150343821,6.785761646298441e8,82149.2298087025,Extant
Species16,5.140400272189398,112.06437473857804,6.786654010568684e8,82371.30583693905,Extant
Species16,5.136954101987426,112.09635166485882,6.784924655400895e8,82592.91964641112,Extant
Species16,5.130644149119908,112.11416235815746,6.782910577800533e8,82815.88549548753,Extant
Species16,5.137049092061444,112.1999843662421,6.783680607977827e8,83040.58881375197,Extant
Species16,5.14020387601793,112.13881600529297,6.78491656584861e8,83264.23555877649,Extant
Species16,5.143825682876002,111.98673217011005,6.789689653781742e8,83486.79772383554,Extant
Species16,5.146812668301323,112.12973206007383,6.782196823814903e8,83709.25488022326,Extant
Species16,5.144935133740979,112.15425755596776,6.786920527935957e8,83934.03310843752,Extant
Species16,5.145708343481899,112.21022081525966,6.781702189246446e8,84155.41847476602,Extant
Species16,5.152013214382903,112.22137662563013,6.780158533943237e8,84378.34372463285,Extant
Species16,5.142924893127359,112.17111598125769,6.784102742458477e8,84605.46619599154,Extant
Species16,5.138531345811996,112.0523626737099,6.7883459384035e8,84827.6560308312,Extant
Species16,5.136937865899251,111.99673380153561,6.789889173100698e8,85051.59574148913,Extant
Species16,5.1384410737222055,111.9140834798578,6.790115510433604e8,85275.87392499602,Extant
Species16,5.137919636246381,111.93728571038041,6.791026863943952e8,85499.2337975924,Extant
Species16,5.137626379634213,112.05514696703901,6.789626655106841e8,85722.60358760893,Extant
Species16,5.141370131492358,111.86098674279566,6.794947048757862e8,85949.29119684739,Extant
Species16,5.145507695958125,111.76777041944223,6.795074065945014e8,86170.75118070889,Extant
Species16,5.141936593145519,111.80727980563825,6.796018548883021e8,86397.34094389013,Extant
Species16,5.136970717824676,111.7263793507544,6.798057515139315e8,86621.83128307069,Extant
Species16,5.132080622911976,111.69983837614863,6.799621697981374e8,86842.93448858772,Extant
Species16,5.121561504815823,111.65956258873813,6.799561659388199e8,87066.36245128808,Extant
Species16,5.120265436073,111.7797347748625,6.797002131692675e8,87288.49225456179,Extant
Species16,5.11896210258639,111.72295446179955,6.796535544242923e8,87512.23645420714,Extant
Species16,5.1025227935147175,111.72897456330693,6.796111122548473e8,87736.1267946788,Extant
Species16,5.113332422859031,111.77623665207744,6.79556505735124e8,87960.18669273665,Extant
Species16,5.108907316397522,111.70508362334246,6.798852167085552e8,88183.93017180325,Extant
Species16,5.111562006522725,111.83915077428713,6.793807966144342e8,88406.1471239304,Extant
Species16,5.12027685526139,111.92504602754403,6.791166054739144e8,88631.12170676874,Extant
Species16,5.122473545411099,111.76725897839472,6.797030960113572e8,88852.8649593963,Extant
Species16,5.1245035613967955,111.7794541413791,6.796731942938083e8,89076.48415867214,Extant
Species16,5.128439114295887,111.8379087663655,6.794111002222961e8,89300.5974312728,Extant
Species16,5.1245479640497456,111.98000474793953,6.790930714618211e8,89525.8020348605,Extant
Species16,5.122478811661284,112.02284826463371,6.789153736692958e8,89750.20381477455,Extant
Species16,5.124985843129781,112.04437178885976,6.786525343726025e8,89973.42124354947,Extant
Species16,5.1291161581928995,111.92997134365929,6.793349771783968e8,90195.48576846247,Extant
Species16,5.113374619587977,111.83916385004153,6.796995625055416e8,90417.56964206489,Extant
Species16,5.107733517826332,111.6014140914254,6.802447332698464e8,90640.02888817848,Extant
Species16,5.116557163136745,111.52529272923752,6.804717719864153e8,90863.24005474841,Extant
Species16,5.1222957027473806,111.49251337579794,6.804142897986075e8,91086.06702847345,Extant
Species16,5.119035674963539,111.47674770204453,6.804637422983247e8,91310.67597907498,Extant
Species16,5.12919550704849,111.52099431799043,6.805258596058631e8,91537.82468660867,Extant
Species16,5.132322356403088,111.6426220388031,6.799082640017859e8,91760.63148603833,Extant
Species16,5.137381906364406,111.67236816900434,6.79855234499056e8,91987.16420081702,Extant
Species16,5.135009612836821,111.65517501937367,6.798976781973665e8,92209.53930057464,Extant
Species16,5.141920105878746,111.56198429950958,6.80248471693368e8,92430.4544717603,Extant
Species16,5.135620404228758,111.67611985051151,6.800592571253418e8,92656.64754952224,Extant
Species16,5.1414617046397915,111.48349434382881,6.806387281179981e8,92881.78472840445,Extant
Species16,5.142098983054177,111.58426731794063,6.802704993071382e8,93104.26674869092,Extant
Species16,5.141250521651557,111.43932322097022,6.804311538592819e8,93329.91266264484,Extant
Species16,5.136320999433065,111.70718745232756,6.79747676223454e8,93555.01184871687,Extant
Species16,5.130210041543611,111.63820395748296,6.801154654608319e8,93778.21625245264,Extant
Species16,5.134867024656654,111.64499003878711,6.799686557728406e8,93998.02900450952,Extant
Species16,5.137034943310287,111.62436029451676,6.802850041565151e8,94223.19508818217,Extant
Species16,5.143987108416933,111.67057046475811,6.798496367603334e8,94445.31694029843,Extant
Species16,5.148281167135171,111.64417285941069,6.799648661091914e8,94669.28335416199,Extant
Species16,5.136744372338694,111.75313203011203,6.796314594426618e8,94889.53794563714,Extant
Species16,5.128546719591218,111.74278706260152,6.795291767451327e8,95112.03545227424,Extant
Species16,5.1179232298602555,111.77697991124177,6.799624226486379e8,95333.33150881562,Extant
Species16,5.1171288521873715,111.7359450337846,6.79799223864841e8,95558.6185345347,Extant
Species16,5.117464339701747,111.59600416432114,6.801911669563931e8,95779.4035233992,Extant
Species16,5.13122763880842,111.56889112281384,6.803448936010762e8,96005.04273955835,Extant
Species16,5.129479173887078,111.64434475108149,6.802278537143391e8,96229.2485475462,Extant
Species16,5.1309036903028815,111.59625689965254,6.802942685044748e8,96453.67168093368,Extant
Species16,5.141013423480695,111.5078889667581,6.800964529845456e8,96676.48257967841,Extant
Species16,5.136306427232137,111.67236375769437,6.798550519587771e8,96900.46651174247,Extant
Species16,5.12624831536501,111.60592500589124,6.802294534361024e8,97125.5415575277,Extant
Species16,5.122036425442522,111.40492612701715,6.80846320918725e8,97347.10327775283,Extant
Species16,5.108356308266163,111.59117370139649,6.799386450725379e8,97569.5820932862,Extant
Species16,5.103698158766922,111.67569272461206,6.796756066647353e8,97791.00723037323,Extant
Species16,5.103264917811126,111.96466697526247,6.788745795728827e8,98015.15917984798,Extant
Species16,5.100376460558523,111.87361178502744,6.793446278509393e8,98237.72294235398,Extant
Species16,5.1025044133475195,111.96161550284741,6.787790342957376e8,98458.57408733534,Extant
Species16,5.105849503422209,112.03045542271919,6.788363130270615e8,98681.86997425946,Extant
Species16,5.106468889052506,112.07025993091698,6.787330794878572e8,98904.35592602752,Extant
Species16,5.104167161479079,112.00554203373927,6.789785619401475e8,99128.1319914614,Extant
Species16,5.110332084758114,111.91693992327592,6.78835324523383e8,99356.53617243255,Extant
Species16,5.107394738445179,112.14468653309069,6.782032236899822e8,99578.35185311273,Extant
Species16,5.113946392043633,112.0781984596379,6.78606977970927e8,99800.62808980975,Extant
Species17,0.7139297499774021,110.03929469130826,1.3073396487006575e6,0.0,Extant
Species17,0.7149042439727756,109.90863979032598,2.3452419506288604e6,0.06065359906613951,Extant
Species17,0.7236494415129587,110.6814944940356,4.275556326216868e6,0.12430325866809475,Extant
Species17,0.7491099465784106,113.19715317906196,7.825473656493404e6,0.19100283687787994,Extant
Species17,0.8079625068761876,119.29988436216598,1.4423069694256395e7,0.2637159918542609,Extant
Species17,0.9447256441592253,134.07847282171335,2.6842818267616678e7,0.3487181541542293,Extant
Species17,1.2961849153390992,171.89363580548252,4.9704437660919584e7,0.45704368090497033,Extant
Species17,2.1259441567279658,259.9770992724998,8.560544778248952e7,0.5907930599771822,Extant
Species17,3.679050143206833,420.3694780360695,1.3417613203082399e8,0.7368479155626598,Extant
Species17,6.241393041292682,672.6532315011917,2.0025594461577076e8,0.8965182541086584,Extant
Species17,10.161466898532067,1025.5306834469952,2.896509403247372e8,1.0859222392965224,Extant
Species17,15.50726561273388,1416.7817029485325,3.996108601203244e8,1.3495337992465533,Extant
Species17,21.337657227386938,1566.719417974182,4.9259186626128465e8,1.8928467155243713,Extant
Species17,23.945195431985677,1142.0409279302582,5.0910280743018085e8,3.171599845944484,Extant
Species17,23.988686795196134,869.160956286842,5.423544988802307e8,4.508939580806957,Extant
Species17,23.35366342159004,668.2395844126436,5.972363830727919e8,6.78569246265092,Extant
Species17,23.803860718794954,698.0830975804403,6.37326853134319e8,9.233251886243893,Extant
Species17,24.700504333396733,740.4714882728601,6.523949627332444e8,11.07872058447184,Extant
Species17,26.03411114714308,738.451347944258,6.709561911993723e8,15.851273440773362,Extant
Species17,28.796559089884653,677.2602967009672,7.26151570166331e8,22.31786573389206,Extant
Species17,31.198513669849184,565.5413978625654,8.34369240224695e8,30.890728568764672,Extant
Species17,32.294149619253254,446.2078778809374,9.070484785577e8,41.747006282623374,Extant
Species17,33.382983452797944,365.6357064763235,9.495759034192547e8,53.994521113634256,Extant
Species17,34.30349681133768,244.03854538848435,1.0052445756951451e9,73.12261565968328,Extant
Species17,34.64300990597984,72.47213865557417,1.0262786434832642e9,129.1081705752012,Extant
Species17,34.71510600789945,48.76927477417519,1.0490011276771405e9,320.0296068720646,Extant
Species17,34.79811830136044,46.45739760062085,1.0754675699841232e9,552.3178690681976,Extant
Species17,34.85411108210651,44.83048674764885,1.0959568020746088e9,781.6080555847753,Extant
Species17,34.88548409339079,43.55987321761318,1.1127127756178586e9,1006.280637575784,Extant
Species17,34.90935039456861,42.67395055600621,1.124574780541229e9,1230.8041824791276,Extant
Species17,34.92207553286527,42.16656510715017,1.1313533298826497e9,1450.562514732855,Extant
Species17,34.93302920247563,41.85399966854538,1.1357536630114796e9,1664.8596046759735,Extant
Species17,34.949998369474315,41.620473577508996,1.139130340113585e9,1884.9681436689755,Extant
Species17,34.963686099280416,41.4371291989796,1.1419378196567667e9,2101.620398721575,Extant
Species17,34.97376364415513,41.27173781327312,1.143983080211972e9,2306.9067317553486,Extant
Species17,34.98709704995046,41.10636411503272,1.1466366377508354e9,2513.688752323758,Extant
Species17,34.998699780721225,40.92960746572529,1.1492095754670756e9,2714.7649238504237,Extant
Species17,35.00937273452775,40.74867500881328,1.1520570277508857e9,2921.441380456593,Extant
Species17,35.01411007107867,40.54444556556799,1.1551631189120622e9,3122.972219322391,Extant
Species17,35.02169763630422,40.33771082546621,1.1580597873072498e9,3330.0398747782547,Extant
Species17,35.02799162361796,40.2113702411828,1.1603448915754306e9,3532.8697019014785,Extant
